Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Box type (product.metafields.shopify.box-type),Color (product.metafields.shopify.color-pattern),Features (product.metafields.shopify.features),Fit type (product.metafields.shopify.fit-type),Hardware mounting type (product.metafields.shopify.hardware-mounting-type),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Mount material (product.metafields.shopify.mount-material),Organizer type (product.metafields.shopify.organizer-type),Vehicle drive/handling features (product.metafields.shopify.vehicle-drive-handling-features),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kawasaki-krx-1000-front-tow-hook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200471.7.png?v=1710122033,9,Kawasaki KRX 1000 Front Tow Hook  AJK Offroad Raw  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-1000-front-tow-hook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200471.12_962f7c75-5ee4-4a46-beab-69c198a49296.png?v=1710122033,10,Kawasaki KRX 1000 Front Tow Hook  AJK Offroad Bronze  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-1000-front-tow-hook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200471.11_e7004628-7f2e-4eb5-adfa-4021d2622ebc.png?v=1710122038,11,Kawasaki KRX 1000 Front Tow Hook  AJK Offroad Blue  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-1000-front-tow-hook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200471.8.png?v=1710122038,12,Kawasaki KRX 1000 Front Tow Hook  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-1000-front-tow-hook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200471.9.png?v=1710122038,13,Kawasaki KRX 1000 Front Tow Hook  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-1000-front-tow-hook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200471.10.png?v=1710122038,14,Kawasaki KRX 1000 Front Tow Hook  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-1000-door-bushings,Kawasaki KRX 1000 Door Bushings,"<p><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul>
<li style=""font-weight: 400;"">Replaces stock KRX door bushings</li>
<li style=""font-weight: 400;"">Made from brass</li>
<li>CNC machined</li>
<li style=""font-weight: 400;"">Made in USA</li>
<li style=""font-weight: 400;"">Sold in a set of 4 pcs</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p>SKU: 200477</p>
<p> </p>
<p>Fix your sagging KRX doors with our Brass Door Bushings.  We CNC machine our KRX door bushings for a perfect fit on your machine.  Brass has excellent wear properties allowing our bushings to last.  These are sold in sets of 4 pcs, enough to complete one door or both rear doors.  The front doors has 4 bushings per door and the rear has 2 bushings per door.  If you are ordering enough for a 4 door you will need a quantity of 3, if you are ordering for a 2 door you will need a quantity of 2.</p>",AJK Offroad,Uncategorized,,"KRX Door Bushings, woo_import_1",TRUE,Title,Default Title,,,,,,,,4)200477,453.59237,shopify,214,continue,manual,33.8,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200477.3.png?v=1710122020,1,Kawasaki KRX 1000 Door Bushings  AJK Offroad   ,FALSE,,,,,,,,,,,,,,,'2,,,,,,,,,,,,,,,,,,,lb,,3.25,active
kawasaki-krx-1000-door-bushings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200477.1.png?v=1710122020,2,Kawasaki KRX 1000 Door Bushings  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-1000-door-bushings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200477.2.png?v=1710122020,3,Kawasaki KRX 1000 Door Bushings  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-front-grill,Kawasaki KRX Front Grill,"<p class=""short-description"">We designed our Kawasaki KRX Front Grill to be a bold, stylish upgrade that stands out on the trail. Our triple-layer grill adds noticeable depth and head-turning style. It replaces the factory grill. Using a design similar to the OEM setup, our aftermarket grill installs securely while offering a custom look. Each grill is CNC laser cut from .063-inch aluminum and powder coated in factory KRX colors. It comes pre-assembled with stainless steel hardware for a quick, 5-minute install. The outer ring and back layer are powder-coated in the color of your choice, while the center layer is black, creating a sharp, layered effect that sets your machine apart.</p>
<p class=""usa-img""><img class=""wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul class=""description-list"">
<li>Replaces factory grill</li>
<li>CNC laser cut from aluminium</li>
<li>Looks great</li>
<li>3D design 3 layers</li>
<li>6061-T6 billet aluminum</li>
<li>Made in USA</li>
</ul>
<div class=""shortdescriptionbottom""><br></div>
<!-- split -->
<p>SKU: 200478</p>",AJK Offroad,Uncategorized,,"grill, KRX Grill, woo_import_1",TRUE,Color,Blue,,,,,,,,200478-Blue,1360.77711,shopify,4,continue,manual,210.16,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.3.png?v=1754665993,1,Kawasaki KRX Front Grill by AJK Offroad in Orange Front Side View,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.1blue.png?v=1710122013,lb,,86.45,active
kawasaki-krx-front-grill,,,,,,,,,Bronze,,,,,,,,200478-Bronze,1360.77711,shopify,9,continue,manual,210.16,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.4.png?v=1754666044,2,Kawasaki KRX Front Grill by AJK Offroad in Orange Left Front View ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/KRX-GRILL-needs-comp-1.png?v=1710122009,lb,,86.45,
kawasaki-krx-front-grill,,,,,,,,,Raw,,,,,,,,200478-RAW,1360.77711,shopify,17,deny,manual,190.71,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.2-1.png?v=1754666080,3,Kawasaki KRX Front Grill by AJK Offroad in Orange Front View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/raw-KRX-GRILL.jpg?v=1710122009,lb,,78.45,
kawasaki-krx-front-grill,,,,,,,,,Black,,,,,,,,200478-B,1360.77711,shopify,5,continue,manual,210.16,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.1-1.png?v=1754666113,4,Kawasaki KRX Front Grill by AJK Offroad in Orange Straight On Front View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/black-grill-full-krx.jpg?v=1710122009,lb,,86.45,
kawasaki-krx-front-grill,,,,,,,,,Orange,,,,,,,,200478-O,1360.77711,shopify,6,continue,manual,210.16,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.5.png?v=1710121994,5,Kawasaki KRX Front Grill by AJK Offroad in Red ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.7.png?v=1710122000,lb,,86.45,
kawasaki-krx-front-grill,,,,,,,,,Red,,,,,,,,200478-R,1360.77711,shopify,6,continue,manual,210.16,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.10.png?v=1710122000,6,Kawasaki KRX Front Grill by AJK Offroad in Red Logo Close Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.5.png?v=1710121994,lb,,86.45,
kawasaki-krx-front-grill,,,,,,,,,Green,,,,,,,,200478-G,1360.77711,shopify,10,continue,manual,210.16,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.6.png?v=1710122000,7,Kawasaki KRX Front Grill by AJK Offroad in Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.6.png?v=1710122000,lb,,86.45,
kawasaki-krx-front-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.8.png?v=1710122000,8,Kawasaki KRX Front Grill by AJK Offroad in Green Close Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-front-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.7.png?v=1710122000,9,Kawasaki KRX Front Grill by AJK Offroad in Orange  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-front-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.9.png?v=1710122000,10,Kawasaki KRX Front Grill by AJK Offroad Close Up of Logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-front-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/raw-KRX-GRILL.jpg?v=1710122009,11,Kawasaki KRX Front Grill by AJK Offroad in Raw Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-front-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/krx-grill-logo-raw.jpg?v=1710122009,12,Kawasaki KRX Front Grill by AJK Offroad in Raw Aluminum Close Up of Logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-front-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/black-grill-full-krx.jpg?v=1710122009,13,Kawasaki KRX Front Grill by AJK Offroad in Black  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-front-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/black-grill-logo-krx-e1681394673837.jpg?v=1710122009,14,Kawasaki KRX Front Grill by AJK Offroad in Black Close Up of Logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-front-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/KRX-GRILL-needs-comp-1.png?v=1710122009,15,Kawasaki KRX Front Grill by AJK Offroad in Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-front-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/KRX-BRONZE-LOGO-1.png?v=1710122013,16,Kawasaki KRX Front Grill by AJK Offroad in Bronze Close Up of Logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-front-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.1blue.png?v=1710122013,17,Kawasaki KRX Front Grill by AJK Offroad in Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-front-grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200478.2blue.png?v=1710122013,18,Kawasaki KRX Front Grill by AJK Offroad in Blue Close Up of Logo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit,"<p><span style=""font-weight: 400;""><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></span></p>
<ul>
<li><span style=""font-weight: 400;"">Looks GREAT</span></li>
<li>CNC Laser cut from Aluminium</li>
<li>6061-T6 Billet Aluminum</li>
<li><span style=""color: #555555;"">Factory Colors</span></li>
<li>Clean Design</li>
<li>Fits Pro XP, Pro R, Turbo R</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p>SKU 200472, 200473</p>
<p>Our Polaris Splash Guard Kit is a great way to make your machine stand out from the rest.  These will fit the Pro XP, Pro R, and also the Turbo R.  Each Splash guard kit is a set of 4 pieces with push pins to attach our guards to your machine.  Our Splash Guard Kit mounts to the bottom side of your plastic to keep the factory lines and make our guards stand out.  You will need to drill holes in your factory plastic.  These are installed using factory style push pins that look clean.   All 4 pieces in this kit are CNC Laser cut from .063 thick aluminum and then powder coated factory Polaris colors.  This kit will include 4 pcs (2 driver side, 2 passenger side), push pins for install, and instructions.</p>",AJK Offroad,Uncategorized,,"polaris pro r, splash guard, woo_import_1",TRUE,Color,Lifted Lime,,,,,,,,1)472-2LL 1)472-3LL 2)473LL 9)300263,907.18474,shopify,100,continue,manual,68.58,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-14.png?v=1722523076,1,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad Lifted Lime  ,FALSE,,,,,,,,,,,,,,,'5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-14.png?v=1722523076,lb,,,active
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,Black,,,,,,,,1)472-2B 1)472-3B 2)473-B 9)300263,907.18474,,-58,deny,manual,68.58,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-8.png?v=1722523076,2,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-13.png?v=1710121984,lb,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,Gray,,,,,,,,1)472-2G 1)472-3G 2)473-G 9)300263,907.18474,,-17,deny,manual,68.58,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-7.png?v=1722523076,3,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-5.png?v=1722523076,lb,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,Red,,,,,,,,1)472-2R 1)472-3R 2)473-R 9)300263,907.18474,,-12,deny,manual,68.58,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-6.png?v=1722523076,4,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-15.png?v=1722523076,lb,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,Blue,,,,,,,,1)472-2BL 1)472-3BL 2)473-BL 9)300263,907.18474,,-17,deny,manual,68.58,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-5.png?v=1722523076,5,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad Gray  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-2.png?v=1722523076,lb,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,Orange,,,,,,,,1)472-2O 1)472-3O 2)473-O 9)300263,907.18474,,-9,deny,manual,68.58,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-4.png?v=1722523076,6,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-9.png?v=1710121984,lb,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-3.png?v=1722523076,7,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-2.png?v=1722523076,8,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad Blue  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-1.png?v=1722523076,9,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-15.png?v=1722523076,10,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad Red  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-13.png?v=1710121984,11,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad Black  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-12.png?v=1710121984,12,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-11.png?v=1710121984,13,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-10.png?v=1710121984,14,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-pro-xp-pro-r-turbo-r-splash-guard-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/splash-guard-9.png?v=1710121984,15,Polaris Pro XP / Pro R / Turbo R Splash Guard Kit  AJK Offroad Orange  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-switch-panel,Kawasaki KRX Switch Panel,"<p><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul>
<li style=""font-weight: 400;"">Fits perfect in center console</li>
<li style=""font-weight: 400;"">CNC laser cut from aluminum</li>
<li>Powder coated black</li>
<li>Includes hardware</li>
<li>Easy to install</li>
<li style=""font-weight: 400;"">Made in USA</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p> </p>
<p>Our KRX switch panel is a lightweight alternative to rollcage mounted switch panels. The plate fits over your center dash and fits four rocker switches. This plate is CNC laser cut from aluminum and powder coated black. This comes ready to install with all hardware included.</p>
<p>Check out our rocker switches <a href=""http://ajkoffroad.com/shop/panel-switch-3-pin-on-off-with-led/""><strong>here</strong></a>.</p>",AJK Offroad,Uncategorized,,"Kawasaki KRX, Kawasaki Light switch, light, light switch, rocker switch, switch, switch panel, woo_import_1",TRUE,Number Of Switches,None,,,,,,,,'200475,453.59237,shopify,98,continue,manual,22.46,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/switch-panel.jpg?v=1710121962,1,Kawasaki KRX Switch Panel  AJK Offroad None  ,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/switch-panel.jpg?v=1710121962,lb,,9.24,active
kawasaki-krx-switch-panel,,,,,,,,,1,,,,,,,,1)475 1)300205,453.59237,shopify,100,continue,manual,29.71,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/300205.3-1_b886294a-95bb-48a5-975b-c74d99fd4a2d.png?v=1710121962,2,Kawasaki KRX Switch Panel  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/switch-panel.jpg?v=1710121962,lb,,14.31,
kawasaki-krx-switch-panel,,,,,,,,,2,,,,,,,,1)475 2)300205,453.59237,shopify,100,continue,manual,36.96,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/300205.4_8aeaab36-557c-4cc4-bfed-f416b36fba7e.png?v=1710121962,3,Kawasaki KRX Switch Panel  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/switch-panel.jpg?v=1710121962,lb,,19.38,
kawasaki-krx-switch-panel,,,,,,,,,3,,,,,,,,1)475 3)300205,453.59237,shopify,100,continue,manual,44.21,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/switch-panel.jpg?v=1710121962,lb,,24.45,
kawasaki-krx-switch-panel,,,,,,,,,4,,,,,,,,1)475 4)300205,453.59237,shopify,100,continue,manual,51.46,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/switch-panel.jpg?v=1710121962,lb,,29.52,
hitch-receiver-tube-2,Hitch Receiver Tube 2'',"<p><span style=""font-weight: 400;""><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></span></p>
<ul>
<li>2 Inch Hitch Receiver</li>
<li>Minimalist Design</li>
<li>Pre Drilled</li>
<li>American Steel</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p>SKU: 200243-4</p>
<p> </p>
<p>AJK Offroad now offers a hitch receiver tube for your next rear end build. Our tube is designed to receive 2'' square tubing. This receiver tube is 3.5'' long and has a through hole drilled for your hitch pin.</p>
<p>This is the same hitch receiver used on our <a href=""http://ajkoffroad.com/shop/weld-it-yourself-honda-talon-hitch/""><strong>Honda Talon hitch</strong></a>.</p>",AJK Offroad,Uncategorized,,"2in hitch, hitch, hitch receiver, hitch receiver tube, hitch tube, woo_import_1",TRUE,Title,Default Title,,,,,,,,200243-4,0,shopify,23,continue,manual,26.4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/square-tube-1.png?v=1710121958,1,Hitch Receiver Tube 2''  AJK Offroad   ,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,11.54,active
hitch-receiver-tube-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/square-tube-2-1.jpg?v=1710121958,2,Hitch Receiver Tube 2''  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
